full_plus_code,mean
588M3M46+7W2F,1.1798521817032044
588M3J5F+X978,5.449054564360771
588M2MXX+JJMC,5.137245480571282
588M2JQH+VG7R,3.5002148154848047
588M2MW9+33G6,5.294841609589041
588M3PH7+MMRP,4.164497217806042
588M3J2H+2W59,5.512282377254508
588M3J4J+CFFH,3.1835560448841704
588M3J4F+9QQ3,2.1508699270767275
588M3J4J+VJ22,6.656700856627592
588M3J2M+GG8M,5.780659332545778
588M2MJP+MVFM,5.781085100557547
588M2MX6+H3GW,16.925501955064558
588M3J4W+77C9,6.260359543010754
588M2MW8+V9J7,7.3810297205989785
588M2JMX+R48Q,2.9033872377622374
588M2MJ9+HP43,26.537116099374025
588M3J5C+7Q8G,5.348945164348924
588M2JMJ+X8C7,4.08037680584919
588M3P33+2JJ3,7.351385517799355
588M2MX6+FP4M,7.240260223663315
588M3M7M+GHQ7,6.526786018392372
588M2PR7+QR48,4.26817919331912
588M3J5W+Q64M,10.539198200992558
588M3P36+G49Q,5.239214222787784
588M3M95+QMC6,9.022731551204819
588M3J9W+Q3RF,5.933393538713196
588M2JXH+H74J,4.9136718749999995
588M3M4J+JQWV,5.649146931053812
588M2M7V+62M8,56.08500334884377
588M3J7C+M9WF,3.9240442655935626
588M2JRJ+669J,5.106621340413318
588M3P46+VF6J,4.271647424511545
588M2MQP+87MH,3.868847856776181
588M2PW3+W882,5.77382793546822
588M3J3H+H2H7,4.637846459934138
588M3P24+6H4P,4.962882383966243
588M3M5G+8HCX,6.486845930232557
588M3J3C+V8GX,8.28783956078268
588M3M6F+2C9P,3.7378539807254074
588M3J3C+MGP5,7.137907608695653
588M3MGF+QW9H,18.212815779838902
588M2PC4+WR7F,13.322479551920342
588M3J4X+C859,6.477557335965979
588M2MQ4+FQM2,6.582286414949584
588M3M7F+HXJV,8.234780092592594
588M3J5C+F4P3,6.886535045219639
588M2MCV+C382,6.565128046573359
588M2M8W+9JPH,6.0882719408799275
588M2JRG+HJW4,4.588537759439859
588M2MW5+383R,8.556986388854062
588M2MW8+3J4P,7.829937275985661
588M2JQC+F82G,5.3711089297279795
588M3M79+V9X8,11.323723739495799
588M2MVM+MFM7,6.9399251537626645
588M2JVG+4PRC,3.498685119778869
588M2P66+8J48,4.0310467280564275
588M2MJF+3J94,19.02174339734349
588M2MWP+3V68,8.057020219311779
588M3P27+3FPV,5.651110616089613
588M2MJQ+QWQ8,7.007071505927954
588M3P64+FCCR,2.0727509940357853
588M2MCQ+X6VR,7.521161579991187
588M3P46+567X,5.722282688902007
588M2P85+JFM4,15.141479087789874
588M3P23+86JW,5.034846128136571
588M2JQC+8Q28,8.1523341222272
588M2MV5+69QQ,22.506848597135342
588M3P65+J953,5.20968135341867
588M2PX5+42W2,5.86923363095238
588M2PX3+H9J8,6.908916688413362
588M3J6C+3CGQ,13.05954621174729
588M2JQF+QG5X,6.358040640916807
588M3J5C+9GPQ,5.3149717353795864
588M3M38+WGM7,4.711320052785266
588M2P47+GJQC,8.042570461597492
588M2MPP+QMCG,9.22903332812988
588M3M85+5FM3,11.508308470718502
588M2MVC+689M,7.348852560776755
588M2MVF+9QGW,9.365869291795669
588M2MCW+PRR3,12.643486292568001
588M3M3V+F84M,6.427875224014337
588M3J2J+2C7R,7.090259308510639
588M3JFJ+7W93,0.0
588M2MRJ+3635,9.609638157894736
588M3M82+H25F,7.309865092748735
588M3M75+GVH2,8.951712302791261
588M3J7C+89WH,3.813319672131148
588M3JFM+6X9M,11.88689327365309
588M2MQ4+GRCV,7.761456389925372
588M3M75+F45G,1.9720718503937007
588M2JPF+VG8F,4.169969093406594
588M3M4V+WQW2,5.683012911464245
588M2M8W+5HR6,4.829740804904051
588M3M83+F8M7,49.32722127092846
588M3J4X+HJM2,2.1707083102876106
588M2PC2+WH3V,7.010929261862916
588M2MXX+GV6G,5.651064174589456
588M3M7P+83FV,7.746566480891721
588M3M82+7JHQ,4.643209317835367
588M2JJM+7469,3.9545866935483875
588M2PX7+G938,4.712376237623762
588M3J5J+2P8H,4.654893594605984
588M3P86+988P,6.549727182539681
588M3J5C+PMWH,3.8127646354933726
